Crop,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield
Rice,Monsoon,Brahmanbaria,71614.0,114670,1023.2,10308566.74,20632.62,1.6012232245091742
Rice,Monsoon,Bogra,1693231.0,2273045,452.6,281650057.1,552766.23,1.3424305366485731
Rice,Monsoon,Tangail,1457100.0,2466400,766.5,152642023.0,387417.0,1.6926772356049689
Rice,Summer,Natore,12394.0,39004,687.4000000000001,-1129001.76,-4909.98,3.1470066161045667
Rice,Monsoon,Kushtia,5690539.0,11731754,272.9,757117902.6,904486.24,2.061624390940823
Rice,Autumn,Rajshahi,32570.0,41908,2514.3,1658812.7999999998,-6068.7,1.2867055572612833
Rice,Autumn,Khulna,63232.0,161083,1787.6,7535385.6,13601.919999999998,2.5474917763157894
Rice,Summer,Chittagong,284632.0,822692,-53.700000000000045,30350352.72,44619.04,2.8903707243036623
Rice,Winter,Jessore,1455643.0,5326634,875.5,173560708.6,302685.03,3.6592997046665974
Rice,Autumn,Barisal,292444.0,604968,1360.1,40831189.76,23319.96,2.0686627183323987
Rice,Monsoon,Jessore,2108904.0,5841539,226.0,205739317.9,497136.96,2.769940689571455
Rice,Summer,Natore,14200.0,45552,909.8,141360.0,-1598.0,3.207887323943662
Rice,Monsoon,Sylhet,26263.0,66868,834.5875000000001,-317759.81000000006,-2171.62,2.546091459467692
Rice,Summer,Dinajpur,3900.0,10700,-620.3,-4617137.0,-13986.0,2.7435897435897436
Rice,Monsoon,Natore,259805.0,523203,1124.3,30657987.0,29568.800000000003,2.0138296029714593
Rice,Summer,Kushtia,4292.0,9411,64.0,-2593676.36,-7927.0,2.1926840633737186
Rice,Monsoon,Narayanganj,2204046.0,7225373,122.79999999999995,229915402.0,583092.42,3.2782314888164765
Rice,Monsoon,Brahmanbaria,79206.0,123485,807.0,8115398.26,11425.32,1.5590359316213418
Rice,Monsoon,Sirajganj,3854352.0,5267537,1092.7,461213891.8,806413.92,1.3666465854701386
Rice,Summer,Tangail,25100.0,50500,657.8,464067.0,526.0,2.0119521912350598
Rice,Winter,Comilla,16213.0,43642,3279.3,-1279314.31,-4622.49,2.691790538456794
Rice,Summer,Kushtia,4292.0,9411,-136.0,-3593676.36,-10927.0,2.1926840633737186
Rice,Winter,Rajshahi,62892.0,117116,2919.7,9446990.12,12094.08,1.8621764294345862
Rice,Summer,Kushtia,24695.0,61514,385.79999999999995,2847974.9,1198.1499999999996,2.4909495849362218
Rice,Summer,Natore,17370.0,61915,778.9000000000001,-16528.799999999814,-2573.1000000000004,3.5644789867587794
Rice,Winter,Pabna,147295.0,471608,1052.8000000000002,19299389.2,36499.15,3.20179232153162
Rice,Monsoon,Tangail,1500400.0,2768600,637.4000000000001,146509592.0,354096.0,1.8452412689949347
Rice,Summer,Barisal,1376387.0,4257111,1212.9,147117767.6,283041.27,3.092960773387136
Rice,Winter,Gazipur,3379000.0,5338000,1316.9,429532090.0,737380.0,1.579757324652264
Rice,Winter,Rajshahi,63434.0,125124,3483.104545,7626463.68,11933.220000000001,1.9725068575212032
Rice,Summer,Sylhet,3769.0,12965,283.20000000000005,-3455417.19,-10982.369999999999,3.4399044839479966
Rice,Monsoon,Natore,271671.0,520831,934.3,22889995.58,53201.04,1.917138745026153
Rice,Summer,Natore,13953.0,44845,475.79999999999995,-2803239.68,-9697.86,3.214004156812155
Rice,Monsoon,Dinajpur,583500.0,472600,-420.3,53282195.0,139710.0,0.8099400171379606
Rice,Monsoon,Chittagong,977005.0,2641669,24.90000000000009,149278859.5,307411.65,2.703843890256447
Rice,Autumn,Barisal,210036.0,493651,1339.9,27348101.64,47709.72,2.3503161362813993
Rice,Winter,Tongi,933073.0,1366639,853.5999999999999,132819717.80000001,245929.71,1.4646646082353685
Rice,Autumn,Rajshahi,32570.0,41908,2514.3,1658812.7999999998,-6068.7,1.2867055572612833
Rice,Winter,Barisal,4016656.0,10545076,1739.9,579366625.4,1081497.12,2.6253370963308784
Rice,Monsoon,Noakhali,5884.0,16837,-242.29999999999995,-4070857.56,-13058.279999999999,2.8614887831407207
Rice,Summer,Barisal,1295678.0,4671912,1630.0,202991544.3,489357.64,3.6057662474781544
Rice,Summer,Tangail,26178.0,62200,529.5,1121464.3199999998,947.6399999999994,2.37604095041638
Rice,Winter,Rajshahi,4003.0,13135,5658.8,-2607025.49,-7959.22,3.281289033225081
Rice,Summer,Natore,14703.0,55577,1380.9,1253234.75,2146.05,3.7799768754675918
Rice,Whole Year,Bogra,1593071.0,1355660,704.1,247232323.2,267822.07,0.8509727438387868
Rice,Monsoon,Kushtia,5842029.0,13241518,216.39999999999998,879912697.8,1921869.57,2.2665957324073536
Rice,Summer,Chittagong,103711.0,307524,424.9000000000001,13377004.01,25224.629999999997,2.965201376903125
Rice,Summer,Kushtia,5629.0,12643,143.39999999999998,-2443854.8,-7367.59,2.2460472552851307
Rice,Summer,Chittagong,209257.0,935326,517.7,19670903.38,34943.97,4.469747726479879
Rice,Winter,Jessore,1406000.0,5133000,404.20000000000005,184560400.0,215960.0,3.650782361308677
Rice,Monsoon,Rangpur,244000.0,645600,1439.8,34393000.0,76400.0,2.6459016393442623
Rice,Monsoon,Tangail,1486200.0,2625100,589.0,242872682.0,344688.0,1.7663167810523484
Rice,Winter,Satkhira,900.0,1800,1368.6,-892072.0,-2811.0,2.0
Rice,Autumn,Tongi,614160.1,418254,658.3,57789566.7,138398.424,0.6810178648857196
Rice,Monsoon,Sirajganj,3843825.0,4586818,722.8,414440000.5,801203.25,1.1932952202558649
Rice,Autumn,Jamalpur,18957.0,23372,1065.2,74825.3999999999,-2365.05,1.2328955003428812
Rice,Autumn,Mymensingh,546872.0,727414,597.7,75224570.88,40218.48,1.3301357538875642
Rice,Monsoon,Jessore,2921793.0,7509866,897.0,483339035.2,695230.32,2.5702936518774604
Rice,Summer,Tangail,42800.0,111200,601.6,4461088.0,8124.0,2.5981308411214954
Rice,Winter,Satkhira,1000.0,2000,1309.8,-1901020.0,-5760.0,2.0
Rice,Monsoon,Kushtia,5726527.0,12262794,73.89999999999998,542993574.6,1769223.37,2.1414015859874582
Rice,Monsoon,Satkhira,148000.0,222000,1182.2,12707240.0,30960.0,1.5
Rice,Monsoon,Kushtia,5837298.0,14353736,146.29999999999995,877264538.4,1800562.38,2.458969201161222
Rice,Monsoon,Faridpur,1422100.0,4880000,-182.89999999999998,220895424.0,531398.0,3.4315448983897054
Rice,Monsoon,Natore,271671.0,520831,1134.3,23889995.58,56201.04,1.917138745026153
Rice,Autumn,Barisal,425002.0,740688,1352.5,37990197.6,111250.58,1.7427870927666222
Rice,Monsoon,Narayanganj,2000212.0,7374681,601.9000000000001,312853476.9,651069.96,3.6869496833335664
Rice,Summer,Barisal,1295678.0,4671912,1430.0,201991544.3,486357.64,3.6057662474781544
Rice,Winter,Tongi,1016623.0,674135,685.5999999999999,158534937.9,329485.59,0.663112087765081
Rice,Autumn,Mymensingh,533233.0,503448,-292.20000000000005,57945301.36,93978.93,0.9441426168297911
Rice,Monsoon,Pabna,245538.0,640010,1804.2,37259731.16,38741.46,2.6065619170963354
Rice,Autumn,Khulna,70498.28,170262,2331.8,7710469.289999999,4919.587200000002,2.4151227519309693
Rice,Winter,Jessore,1406000.0,5133000,804.2,186560400.0,221960.0,3.650782361308677
Rice,Summer,Chittagong,209257.0,935326,717.7,20670903.38,37943.97,4.469747726479879
Rice,Summer,Barisal,1556662.0,4358011,1360.1,221664932.5,137099.58,2.7995871936232786
Rice,Autumn,Rajshahi,33646.0,78965,3037.1,1156249.5,-223.89999999999964,2.3469357427331627
Rice,Monsoon,Jessore,1563887.0,5243250,220.5,248662471.4,532360.45,3.3527038718270568
Rice,Autumn,Khulna,70498.28,170262,2331.8,7710469.289999999,4919.587200000002,2.4151227519309693
Rice,Winter,Jamalpur,148.0,187,2695.2,-1980256.8,-5976.32,1.2635135135135136
Rice,Winter,Sylhet,8382.0,24736,483.20000000000005,-1788884.82,-6736.860000000001,2.951085659747077
Rice,Monsoon,Tangail,1516400.0,2784600,374.0954549999999,250027328.0,488412.0,1.836322869955157
Rice,Monsoon,Rangamati,262169.0,544396,687.6,42918550.88,83515.77,2.0765079013918504
Rice,Winter,Natore,3761.0,11855,1141.3,-1615889.07,-5022.139999999999,3.1520872108481788
Rice,Summer,Tangail,69640.0,161900,551.0999999999999,7672330.0,15374.0,2.3248133256748993
Rice,Winter,Dhaka,1635230.0,2288114,1954.4,159560724.0,468216.7,1.3992612659992785
Rice,Monsoon,Satkhira,163680.0,261920,962.5,18903572.8,30009.6,1.6001955034213098
Rice,Monsoon,Narayanganj,1493276.0,4050334,306.79999999999995,223186020.8,456915.56,2.712381368213244
Rice,Summer,Chittagong,150993.0,484330,1019.0999999999999,22491064.6,46847.55,3.2076321418873723
Rice,Monsoon,Satkhira,191230.0,443450,1133.3,27868080.8,60105.9,2.3189353134968362
Rice,Monsoon,Feni,14740.0,21190,2038.1,-2541034.8,-8462.4,1.437584803256445
Rice,Winter,Khulna,147384.0,266674,1986.0,12588068.32,29372.160000000003,1.8093822938717907
Rice,Winter,Chittagong,40896.0,102639,635.5999999999999,2909063.04,2041.92,2.509756455399061
Rice,Autumn,Dhaka,495698.0,487719,1424.7,48625636.74,122881.48,0.98390350576359
Rice,Winter,Sylhet,10920.0,26585,634.5875000000001,-2186078.8,-9379.2,2.4345238095238093
Rice,Monsoon,Jamalpur,16862.0,36979,1626.8000000000002,-2415898.5,-9098.3,2.1930375993357845
Rice,Monsoon,Comilla,24411.0,60556,4089.5,2192833.36,3032.0699999999997,2.4806849371185122
Rice,Autumn,Khulna,63981.0,161477,2646.4,7658571.76,15113.73,2.5238273862552947
Rice,Monsoon,Rangamati,262012.0,615799,616.3,40498346.4,85704.2,2.350270216631299
Rice,Monsoon,Dinajpur,741042.0,1584355,184.29999999999995,115017942.2,238543.86,2.138009721446288
Rice,Monsoon,Jamalpur,14330.0,29983,1850.1999999999998,1160964.0,1442.3000000000002,2.092323796231682
Rice,Summer,Sylhet,5098.0,13451,834.5875000000001,-2205629.64,-8133.34,2.638485680659082
Rice,Monsoon,Dinajpur,658500.0,1228400,-782.0,95607470.0,90945.0,1.8654517843583902
Rice,Autumn,Khulna,63232.0,161083,1587.6,6535385.6,10601.919999999998,2.5474917763157894
Rice,Summer,Chittagong,150993.0,484330,819.0999999999999,21491064.6,43847.55,3.2076321418873723
Rice,Summer,Chittagong,284632.0,822692,346.29999999999995,32350352.72,50619.04,2.8903707243036623
Rice,Monsoon,Tangail,1424765.0,2668600,729.5,222315001.6,535410.7,1.873010636841865
Rice,Winter,Jessore,1504200.0,4872200,848.3,147614960.0,433218.0,3.2390639542614013
Rice,Monsoon,Feni,11158.0,20260,1767.6,-2387780.58,-8987.34,1.8157375873812511
Rice,Summer,Gazipur,331000.0,811000,1139.0,45346240.0,23790.0,2.4501510574018126
Rice,Monsoon,Bogra,1766150.0,1685799,355.0,177376899.5,450199.0,0.9545049967443309
Rice,Summer,Kushtia,7839.0,18016,75.59999999999991,-4224095.78,-13118.64,2.2982523281030742
Rice,Summer,Dinajpur,23900.0,83800,102.5,-1634378.0,-6264.0,3.506276150627615
Rice,Winter,Chittagong,45326.0,109309,156.20000000000005,2835160.8,2051.0599999999995,2.4116180558619775
Rice,Winter,Chittagong,43861.0,144235,517.7,1751900.7400000002,210.8099999999995,3.2884567155331617
Rice,Summer,Mymensingh,105526.0,178240,997.7,14094439.04,6497.34,1.689062411159335
Rice,Autumn,Gazipur,536000.0,418000,1146.2,88790720.0,173880.0,0.7798507462686567
Rice,Monsoon,Noakhali,5884.0,16837,-242.29999999999995,-4070857.56,-13058.279999999999,2.8614887831407207
Rice,Autumn,Gazipur,797000.0,743000,684.3,80585610.0,203190.0,0.9322459222082811
Rice,Winter,Jessore,1165454.0,3581740,50.39999999999998,120689633.0,305672.58,3.073257288575954
Rice,Summer,Dinajpur,24600.0,74300,142.39999999999998,-1049968.0,-6834.0,3.0203252032520327
Rice,Summer,Kushtia,24595.0,67107,-3.2999999999999545,883796.4500000002,-883.6499999999996,2.7284813986582637
Rice,Monsoon,Narsingdi,2849000.0,11390000,-261.1,426629200.0,874190.0,3.997893997893998
Rice,Monsoon,Brahmanbaria,80222.0,120365,544.9000000000001,5513960.859999999,12659.939999999999,1.500398893071726
Rice,Summer,Barisal,1376387.0,4257111,1212.9,147117767.6,283041.27,3.092960773387136
Rice,Autumn,Barisal,288129.0,605612,850.0999999999999,30552429.68,48507.09,2.101877978266679
Rice,Monsoon,Comilla,15169.0,40864,2680.3,-3556366.27,-10297.61,2.6939152218340037
Rice,Monsoon,Jamalpur,51859.0,68637,1512.1,5417911.36,-1332.6899999999996,1.3235311132108216
Rice,Winter,Satkhira,2530.0,5990,1344.354545,-576174.4,-2165.1,2.367588932806324
Rice,Monsoon,Sirajganj,3939826.0,6300825,502.70000000000005,655999651.5,1288142.58,1.5992647898663546
Rice,Whole Year,Jamalpur,56460.0,107740,1275.4,2770683.2,-143.39999999999964,1.9082536308891251
Rice,Summer,Kushtia,4292.0,9411,-136.0,-3593676.36,-10927.0,2.1926840633737186
Rice,Winter,Dhaka,1707340.0,2594392,1184.6,199744212.8,343541.4,1.519552051729591
Rice,Monsoon,Rangamati,259892.0,500880,151.70000000000005,37496371.44,35181.64,1.927262093484986
Rice,Monsoon,Feni,15908.0,23439,2478.5,688316.04,1295.1599999999999,1.473409605230073
Rice,Monsoon,Chittagong,1129883.0,2906761,764.0999999999999,159618464.3,95689.47,2.572621236004082
Rice,Winter,Dhaka,1743321.0,1647296,1651.4,163911859.6,534429.51,0.9449183483707246
Rice,Winter,Mymensingh,2842875.0,4684328,597.7,403644840.0,246858.75,1.6477432176933562
Rice,Winter,Comilla,16637.0,47452,2130.6,-300863.18999999994,-1674.38,2.852196910500691
Rice,Monsoon,Bogra,1706557.0,1571103,495.0,242105913.3,147590.13,0.9206273215603112
Rice,Summer,Kushtia,18175.0,40620,-609.5,-3678870.75,-14001.5,2.2349381017881704
Rice,Monsoon,Kushtia,5631949.0,11938078,342.6,933523048.4,1345667.76,2.1197063396703344
Rice,Monsoon,Rangamati,275861.0,344823,878.4000000000001,39643976.56,85034.13,1.2499882187043474
Rice,Summer,Pabna,70742.0,232551,1769.1,9474352.4,18759.7,3.287311639478669
Rice,Autumn,Gazipur,797000.0,743000,884.3,81585610.0,206190.0,0.9322459222082811
Rice,Summer,Chittagong,103711.0,307524,624.9000000000001,14377004.01,28224.629999999997,2.965201376903125
Rice,Monsoon,Narayanganj,1794991.0,7949437,311.29999999999995,267971841.39999998,583347.03,4.428677915376735
Rice,Monsoon,Jamalpur,54393.0,15501,2495.2,4256026.2,-297.1200000000008,0.284981523357785
Rice,Monsoon,Sylhet,3693.0,13151,991.3,-1434047.75,-4707.45,3.561061467641484
Rice,Summer,Dhaka,400402.0,1191244,1498.5636359999999,60039290.88,143152.76,2.9751200043955826
Rice,Summer,Barisal,1206829.0,3569520,1052.9,110853915.9,362116.99,2.957767836205461
Rice,Monsoon,Tangail,1424765.0,2668600,529.5,221315001.6,532410.7,1.873010636841865
Rice,Winter,Narayanganj,1360882.0,4954415,710.1,232745092.3,500526.34,3.6405911754288764
Rice,Summer,Chittagong,284632.0,822692,346.29999999999995,32350352.72,50619.04,2.8903707243036623
Rice,Monsoon,Tangail,1528100.0,3001640,603.4,228437480.0,467711.0,1.9642955303972254
Rice,Monsoon,Chittagong,964087.0,3088937,1022.3,163591583.1,350712.19,3.2040023358887737
Rice,Summer,Dhaka,294654.0,653783,1401.8000000000002,27271629.02,67556.58,2.21881596720221
Rice,Winter,Khulna,148893.0,335529,2080.2,12131067.62,19267.53,2.253490761822248
Rice,Summer,Khulna,47290.01,149217,1635.1,922022.4749999996,-5394.296700000001,3.155359874104488
Rice,Summer,Pabna,71877.0,231509,2075.3,9015150.25,19156.95,3.2209051574217065
Rice,Monsoon,Faridpur,1244000.0,4041000,-547.8,174745560.0,320880.0,3.2483922829581995
Rice,Winter,Satkhira,5670.0,16050,1193.0,-1026120.8,-3902.1,2.8306878306878307
Rice,Winter,Mymensingh,2502458.0,2992233,689.3,388933005.6,422417.86,1.1957175704846994
Rice,Monsoon,Feni,9501.0,17636,2473.6,-504162.56000000006,-2389.62,1.856225660456794
Rice,Winter,Jamalpur,148.0,187,2695.2,-1980256.8,-5976.32,1.2635135135135136
Rice,Monsoon,Tangail,1500400.0,2768600,437.4000000000001,145509592.0,351096.0,1.8452412689949347
Rice,Monsoon,Natore,246539.0,620027,275.79999999999995,32815100.159999996,75684.82,2.5149246163892935
Rice,Winter,Comilla,14130.0,39236,3091.2,133064.7999999998,-1337.1000000000004,2.7767869780608634
Rice,Winter,Jessore,761911.0,3402713,140.70000000000005,116313366.0,239430.63,4.466024246926478
Rice,Winter,Mymensingh,2604752.0,3023010,307.79999999999995,309361859.8,537997.92,1.1605749798829217
Rice,Summer,Tangail,30900.0,76400,603.4,2659720.0,3579.0,2.472491909385113
Rice,Monsoon,Feni,11920.0,21340,2606.9,-202464.0,-2304.8,1.7902684563758389
Rice,Summer,Barisal,1185381.0,4005685,1395.8,179659638.3,408883.35,3.37923840520474
Rice,Winter,Sylhet,10920.0,26585,634.5875000000001,-2186078.8,-9379.2,2.4345238095238093
Rice,Monsoon,Brahmanbaria,79206.0,123485,1007.0,9115398.26,14425.32,1.5590359316213418
Rice,Summer,Dhaka,395518.0,1025571,1884.6999999999998,66934171.68000001,143341.66,2.5929818617610323
Rice,Autumn,Barisal,393944.0,683950,1707.7,37673482.48,99425.44,1.7361604695083566
Rice,Summer,Dinajpur,54751.0,161497,267.79999999999995,5404031.76,8257.869999999999,2.9496630198535185
Rice,Monsoon,Feni,15874.0,21957,2583.8,-1431648.8,-4396.54,1.3832052412750409
Rice,Summer,Mymensingh,96160.0,182628,497.0999999999999,13108723.2,22732.8,1.8992096505823628
Rice,Autumn,Barisal,212132.0,453439,696.0,33237246.520000003,44911.68,2.137532291214904
Rice,Winter,Satkhira,3550.0,8950,696.5999999999999,-2464660.0,-7899.5,2.5211267605633805
Rice,Winter,Dhaka,1748715.0,2670560,1573.6,163550849.1,431178.75,1.5271556542947249
Rice,Monsoon,Dinajpur,726000.0,1376300,421.6,93848400.0,107160.0,1.8957300275482094
Rice,Autumn,Khulna,116540.0,235838,2546.7,9902230.2,24300.4,2.023665694182255
Rice,Monsoon,Faridpur,1083052.0,2563000,-256.0,111944308.8,283424.04,2.366460705487825
Rice,Winter,Comilla,15439.0,46925,2364.9,-1474626.8,-4522.69,3.039380788911199
Rice,Winter,Khulna,91555.59,215011,2931.8,14208299.05,18973.3416,2.3484202329972423
Rice,Summer,Dinajpur,33140.0,107509,-215.70000000000005,1233137.4000000004,-1063.7999999999993,3.2440856970428484
Rice,Winter,Cox's Bazar,742508.0,2533895,550.3,116434797.6,247877.8,3.4126164297219694
Rice,Winter,Chittagong,18686.0,49615,747.2,863629.5,540.1000000000004,2.6551964037247138
Rice,Monsoon,Rajshahi,102657.0,165907,6058.8,9077837.69,23690.82,1.6161294407590325
Rice,Winter,Jamalpur,7.0,6,1538.6999999999998,-5998837.23,-17998.32,0.8571428571428571
Rice,Monsoon,Brahmanbaria,82125.0,116997,581.5999999999999,4113950.0,11816.25,1.42462100456621
Rice,Monsoon,Rangamati,273582.0,663755,879.0999999999999,41072750.08,97961.16,2.4261647330599234
Rice,Winter,Tongi,942310.0,1292796,902.0,141100348.0,289116.1,1.371943415648778
Rice,Winter,Cox's Bazar,297475.0,850259,147.89999999999998,43974277.25,89166.75,2.8582536347592233
Rice,Winter,Cox's Bazar,297475.0,850259,347.9,44974277.25,92166.75,2.8582536347592233
Rice,Summer,Natore,14703.0,55577,780.9000000000001,-1746765.25,-6853.95,3.7799768754675918
Rice,Monsoon,Jessore,2487000.0,7167000,368.70000000000005,372039600.0,761970.0,2.881785283474065
Rice,Monsoon,Kaptai,115481.0,114116,2816.7,7409522.800000001,21489.489999999998,0.9881798737454647
Rice,Monsoon,Satkhira,155000.0,220990,1509.8,14341900.0,34200.0,1.425741935483871
Rice,Autumn,Tongi,614160.1,418254,658.3,57789566.7,138398.424,0.6810178648857196
Rice,Monsoon,Sylhet,4650.0,13501,834.5875000000001,-2275437.0,-8209.5,2.9034408602150537
Rice,Winter,Cox's Bazar,1585062.0,5900447,231.70000000000005,268250249.10000002,574472.94,3.7225338819554064
Rice,Summer,Dinajpur,11800.0,54700,-141.60000000000002,-1882894.0,-6050.0,4.635593220338983
Rice,Monsoon,Pabna,253067.0,602947,1565.9,29347794.64,50144.07,2.3825587690216423
Rice,Autumn,Rajshahi,33646.0,78965,3037.1,1156249.5,-223.89999999999964,2.3469357427331627
Rice,Monsoon,Satkhira,155000.0,235000,932.0,12830150.0,31300.0,1.5161290322580645
Rice,Monsoon,Jamalpur,47085.0,65893,1886.3000000000002,6336784.7,5004.45,1.3994478071572687
Rice,Winter,Barisal,3999653.0,10259384,1086.5,667021870.6,1310885.49,2.5650685196940834
Rice,Autumn,Jamalpur,20064.0,23583,1629.9,1028861.44,621.1199999999999,1.1753887559808613
Rice,Summer,Kushtia,25659.0,79891,14.5,407189.83999999985,-2506.17,3.1135663899606376
Rice,Autumn,Jamalpur,19602.0,23665,2426.8,2004006.5,3860.7,1.2072747678808284
Rice,Monsoon,Comilla,27219.0,71279,1972.5,285359.36000000034,-1656.7800000000007,2.6187222160990484
Rice,Autumn,Tongi,614160.1,418254,858.3,58789566.7,141398.424,0.6810178648857196
Rice,Monsoon,Narsingdi,3046000.0,12638000,35.89999999999998,463799500.0,1057100.0,4.1490479317137225
Rice,Summer,Narayanganj,276272.0,1234550,570.9,41496263.68,98983.36,4.468603405339665
Rice,Monsoon,Feni,11158.0,20260,1767.6,-2387780.58,-8987.34,1.8157375873812511
Rice,Monsoon,Narsingdi,3103000.0,12822000,385.5,502306600.0,1083050.0,4.132130196583951
Rice,Winter,Jessore,1165454.0,3581740,250.39999999999998,121689633.0,308672.58,3.073257288575954
Rice,Monsoon,Narayanganj,1396651.0,3222776,-654.4,133240516.0,320196.24,2.3075027333242164
Rice,Summer,Barisal,1185381.0,4005685,995.8,177659638.3,402883.35,3.37923840520474
Rice,Winter,Sylhet,12061.0,33581,834.5875000000001,-1459689.69,-6346.58,2.7842633280822486
Rice,Monsoon,Dinajpur,726000.0,1376300,221.60000000000002,92848400.0,104160.0,1.8957300275482094
Rice,Monsoon,Tongi,1357726.0,3612589,937.8,232203017.8,499358.62,2.660764395761737
Rice,Autumn,Gazipur,678000.0,563000,491.9000000000001,108622580.0,150720.0,0.8303834808259587
Rice,Winter,Jessore,1406000.0,5133000,604.2,185560400.0,218960.0,3.650782361308677
Rice,Autumn,Tongi,153608.9,105328,149.20000000000005,11641988.23,17257.869,0.6856894359636714
Rice,Winter,Dhaka,1762324.0,3213979,1327.1,272605325.7,293595.08,1.8237162973437349
Rice,Monsoon,Chittagong,1120549.0,2792657,613.3,107004295.3,282342.74,2.492222116123436
Rice,Winter,Tongi,849093.0,1248966,756.5999999999999,126179079.3,274200.69,1.47094134564765
Rice,Summer,Chittagong,324525.0,990578,723.3,40291635.0,42924.0,3.052393498189662
Rice,Winter,Dhaka,1857410.0,3655430,1767.5,278097428.0,569797.1,1.9680253686585083
Rice,Summer,Dinajpur,33700.0,96000,656.2,2303827.0,1414.0,2.8486646884273
Rice,Monsoon,Kaptai,131989.0,184104,1642.9,17071090.61,29637.03,1.3948435096864134
Rice,Autumn,Jamalpur,20064.0,23583,1629.9,1028861.44,621.1199999999999,1.1753887559808613
Rice,Monsoon,Sylhet,4384.0,12602,1234.5875,-271773.76,-1947.84,2.874543795620438
Rice,Monsoon,Dinajpur,809367.0,1819260,525.4000000000001,128279327.4,274278.45,2.2477565801422594
Rice,Monsoon,Jamalpur,50619.0,25789,1553.0,2464552.49,-863.8199999999997,0.5094727276319169
Rice,Monsoon,Satkhira,141000.0,205000,98.0,6930800.0,19890.0,1.4539007092198581
Rice,Monsoon,Sylhet,3817.0,12250,1380.6,-2397257.5300000003,-7740.39,3.2093266963583966
Rice,Winter,Sylhet,10920.0,26585,634.5875000000001,-2186078.8,-9379.2,2.4345238095238093
Rice,Winter,Sylhet,10324.0,23489,834.5875000000001,-1270523.52,-5593.08,2.2751840371948857
Rice,Summer,Natore,13953.0,44845,275.79999999999995,-3803239.68,-12697.86,3.214004156812155
Rice,Autumn,Barisal,283859.0,575294,1031.4,33251632.89,53448.98,2.0266893070151024
Rice,Summer,Sylhet,2015.0,5831,1234.5875,-662447.2,-2335.05,2.8937965260545906
Rice,Monsoon,Dinajpur,583500.0,472600,-220.3,54282195.0,142710.0,0.8099400171379606
Rice,Monsoon,Dinajpur,469000.0,541700,258.4,43400230.0,114250.0,1.1550106609808102
Rice,Summer,Sylhet,4647.0,12395,1034.5875,-1380090.2,-5256.48,2.6673122444587904
Rice,Monsoon,Bogra,1674013.0,1389269,472.29999999999995,210788200.2,359282.86,0.8299033520050322
Rice,Monsoon,Pabna,15382.0,16267,1769.1,494960.3999999999,-616.3000000000002,1.057534780912755
Rice,Winter,Mymensingh,4234443.0,5722449,1132.5,417362968.4,1224988.47,1.351405367837045
Rice,Winter,Khulna,162445.0,336416,1812.6,12947225.65,33235.7,2.070953245713934
Rice,Autumn,Dhaka,238178.0,308745,967.5,29917242.4,55835.17999999999,1.2962784136234244
Rice,Winter,Gazipur,3282000.0,7802000,1136.9,493450720.0,1077060.0,2.37720901889092
Rice,Autumn,Khulna,120217.0,235849,2351.5,7877439.6,22862.93,1.9618606353510735
Rice,Monsoon,Tangail,1488200.0,2098200,252.0,157231588.0,300522.0,1.409891143663486
Rice,Monsoon,Noakhali,7303.0,10799,184.5,-2278463.6,-6882.13,1.47870738052855
Rice,Monsoon,Kushtia,5631949.0,11938078,-57.39999999999998,931523048.4,1339667.76,2.1197063396703344
Rice,Autumn,Rajshahi,32570.0,41908,2514.3,1658812.7999999998,-6068.7,1.2867055572612833
Rice,Winter,Mymensingh,2593026.0,6096095,394.70000000000005,441378145.8,947419.62,2.35095791557817
Rice,Monsoon,Pabna,253067.0,602947,1365.9,28347794.64,47144.07,2.3825587690216423
Rice,Autumn,Dhaka,238178.0,308745,767.5,28917242.4,52835.17999999999,1.2962784136234244
Rice,Autumn,Rajshahi,32679.0,44736,1654.6999999999998,173435.08999999985,-4810.62,1.3689525383273662
Rice,Summer,Narayanganj,339990.0,1463054,110.10000000000002,54396682.4,113796.3,4.30322656548722
Rice,Monsoon,Faridpur,1447000.0,4516000,-66.79999999999995,231703400.0,497450.0,3.1209398756046993
Rice,Summer,Dhaka,400402.0,1191244,1098.5636359999999,58039290.88,137152.76,2.9751200043955826
Rice,Summer,Khulna,51132.63,137465,2331.8,4493641.169,271.83120000000054,2.6884007335433364
Rice,Monsoon,Jessore,2640870.0,6949186,245.20000000000005,334265507.7,571991.4,2.6314002582482288
Rice,Winter,Dhaka,1769203.0,2877371,2013.6999999999998,174115712.9,421608.72,1.6263656573044472
Rice,Winter,Jamalpur,6020.0,15698,2440.7,-405224.0,-1254.2,2.6076411960132893
Rice,Autumn,Tongi,154068.0,131682,853.5999999999999,20261285.32,35598.36,0.8547005218474959
Rice,Monsoon,Rangpur,165370.0,389170,933.561905,18119402.7,27381.4,2.35332889883292
Rice,Monsoon,Sirajganj,3902881.0,5634972,246.20000000000005,515644325.4,609460.96,1.4437980558464376
Rice,Winter,Mymensingh,4234443.0,5722449,932.5,416362968.4,1221988.47,1.351405367837045
Rice,Winter,Khulna,162445.0,336416,1812.6,12947225.65,33235.7,2.070953245713934
Rice,Monsoon,Noakhali,5973.0,17260,347.1,-1084637.75,-3909.45,2.889670182487862
Rice,Monsoon,Kaptai,124584.0,152500,1832.8000000000002,6794367.279999999,16146.0,1.2240737173312786
